"Time (UTC)","Day-ahead Total Load Forecast [MW] - BZN|GB","Actual Total Load [MW] - BZN|GB"
"18.02.2016 09:30 - 18.02.2016 10:00","47617","49632"
"18.02.2016 10:00 - 18.02.2016 10:30","47510","49379"
"18.02.2016 10:30 - 18.02.2016 11:00","47679","49188"
"18.02.2016 11:00 - 18.02.2016 11:30","47719","48313"
"18.02.2016 11:30 - 18.02.2016 12:00","47623","48396"
"18.02.2016 12:00 - 18.02.2016 12:30","47254","48067"
"18.02.2016 12:30 - 18.02.2016 13:00","46876","47873"
"18.02.2016 13:00 - 18.02.2016 13:30","46547","47483"
"18.02.2016 13:30 - 18.02.2016 14:00","46399","47100"
"18.02.2016 14:00 - 18.02.2016 14:30","46388","47040"
"18.02.2016 14:30 - 18.02.2016 15:00","46796","46947"
"18.02.2016 15:00 - 18.02.2016 15:30","46929","47367"
"18.02.2016 15:30 - 18.02.2016 16:00","47199","47652"
"18.02.2016 16:00 - 18.02.2016 16:30","48210","47070"
"18.02.2016 16:30 - 18.02.2016 17:00","49888","48310"
"18.02.2016 17:00 - 18.02.2016 17:30","51856","50516"
"18.02.2016 17:30 - 18.02.2016 18:00","52754","52419"
"18.02.2016 18:00 - 18.02.2016 18:30","52554","53918"
"18.02.2016 18:30 - 18.02.2016 19:00","51777","53346"
"18.02.2016 19:00 - 18.02.2016 19:30","50609","52552"
"18.02.2016 19:30 - 18.02.2016 20:00","49201","51477"
"18.02.2016 20:00 - 18.02.2016 20:30","47563","50215"
"18.02.2016 20:30 - 18.02.2016 21:00","45558","48803"
"18.02.2016 21:00 - 18.02.2016 21:30","43191","46997"
"18.02.2016 21:30 - 18.02.2016 22:00","40904","44868"
"18.02.2016 22:00 - 18.02.2016 22:30","38809","42671"
"18.02.2016 22:30 - 18.02.2016 23:00","36541","40750"
"18.02.2016 23:00 - 18.02.2016 23:30","34693","38755"
"18.02.2016 23:30 - 19.02.2016 00:00","33449","37540"
"19.02.2016 00:00 - 19.02.2016 00:30","32515","37538"
"19.02.2016 00:30 - 19.02.2016 01:00","32493","37128"
"19.02.2016 01:00 - 19.02.2016 01:30","32367","36527"
"19.02.2016 01:30 - 19.02.2016 02:00","32044","35639"
"19.02.2016 02:00 - 19.02.2016 02:30","32002","34636"
"19.02.2016 02:30 - 19.02.2016 03:00","31940","34641"
"19.02.2016 03:00 - 19.02.2016 03:30","31554","34159"
"19.02.2016 03:30 - 19.02.2016 04:00","31334","33438"
"19.02.2016 04:00 - 19.02.2016 04:30","31391","33064"
"19.02.2016 04:30 - 19.02.2016 05:00","31624","33297"
"19.02.2016 05:00 - 19.02.2016 05:30","32445","34052"
"19.02.2016 05:30 - 19.02.2016 06:00","34650","35513"
"19.02.2016 06:00 - 19.02.2016 06:30","37677","38972"
"19.02.2016 06:30 - 19.02.2016 07:00","40384","42107"
"19.02.2016 07:00 - 19.02.2016 07:30","42191","44103"
"19.02.2016 07:30 - 19.02.2016 08:00","43695","45456"
"19.02.2016 08:00 - 19.02.2016 08:30","45456","47192"
"19.02.2016 08:30 - 19.02.2016 09:00","46743","48107"
"19.02.2016 09:00 - 19.02.2016 09:30","47512","49487"
"19.02.2016 09:30 - 19.02.2016 10:00","47564","49229"
"19.02.2016 10:00 - 19.02.2016 10:30","47652","48934"
"19.02.2016 10:30 - 19.02.2016 11:00","47908","48631"
"19.02.2016 11:00 - 19.02.2016 11:30","48091","48063"
"19.02.2016 11:30 - 19.02.2016 12:00","48364","47965"
"19.02.2016 12:00 - 19.02.2016 12:30","48374","48022"
"19.02.2016 12:30 - 19.02.2016 13:00","48072","47737"
"19.02.2016 13:00 - 19.02.2016 13:30","47590","47630"
"19.02.2016 13:30 - 19.02.2016 14:00","47451","47443"
"19.02.2016 14:00 - 19.02.2016 14:30","47098","47695"
"19.02.2016 14:30 - 19.02.2016 15:00","46625","47620"
"19.02.2016 15:00 - 19.02.2016 15:30","46558","47558"
"19.02.2016 15:30 - 19.02.2016 16:00","46575","47648"
"19.02.2016 16:00 - 19.02.2016 16:30","46962","48203"
"19.02.2016 16:30 - 19.02.2016 17:00","47955","49168"
"19.02.2016 17:00 - 19.02.2016 17:30","49784","50523"
"19.02.2016 17:30 - 19.02.2016 18:00","51336","52096"
"19.02.2016 18:00 - 19.02.2016 18:30","51326","52255"
"19.02.2016 18:30 - 19.02.2016 19:00","50134","51072"
"19.02.2016 19:00 - 19.02.2016 19:30","48518","49473"
"19.02.2016 19:30 - 19.02.2016 20:00","46717","48011"
"19.02.2016 20:00 - 19.02.2016 20:30","44763","46616"
"19.02.2016 20:30 - 19.02.2016 21:00","43115","44932"
"19.02.2016 21:00 - 19.02.2016 21:30","41411","43250"
"19.02.2016 21:30 - 19.02.2016 22:00","39357","41316"
"19.02.2016 22:00 - 19.02.2016 22:30","37560","39756"
"19.02.2016 22:30 - 19.02.2016 23:00","35754","38120"
"19.02.2016 23:00 - 19.02.2016 23:30","34144","35876"
"19.02.2016 23:30 - 20.02.2016 00:00","32755","34804"
"20.02.2016 00:00 - 20.02.2016 00:30","32455","34855"
"20.02.2016 00:30 - 20.02.2016 01:00","32399","34359"
"20.02.2016 01:00 - 20.02.2016 01:30","31568","33401"
"20.02.2016 01:30 - 20.02.2016 02:00","30657","32011"
"20.02.2016 02:00 - 20.02.2016 02:30","30135","31050"
"20.02.2016 02:30 - 20.02.2016 03:00","29749","30808"
"20.02.2016 03:00 - 20.02.2016 03:30","28955","30174"
"20.02.2016 03:30 - 20.02.2016 04:00","28152","29355"
"20.02.2016 04:00 - 20.02.2016 04:30","27638","28732"
"20.02.2016 04:30 - 20.02.2016 05:00","27494","28451"
"20.02.2016 05:00 - 20.02.2016 05:30","27787","28547"
"20.02.2016 05:30 - 20.02.2016 06:00","28813","29128"
"20.02.2016 06:00 - 20.02.2016 06:30","29979","30778"
"20.02.2016 06:30 - 20.02.2016 07:00","30962","33219"
"20.02.2016 07:00 - 20.02.2016 07:30","32261","35635"
"20.02.2016 07:30 - 20.02.2016 08:00","34109","36699"
"20.02.2016 08:00 - 20.02.2016 08:30","36274","38596"
"20.02.2016 08:30 - 20.02.2016 09:00","37976","40309"
"20.02.2016 09:00 - 20.02.2016 09:30","39414","41934"
"20.02.2016 09:30 - 20.02.2016 10:00","40000","42583"
"20.02.2016 10:00 - 20.02.2016 10:30","40229","43227"
"20.02.2016 10:30 - 20.02.2016 11:00","40497","43528"
"20.02.2016 11:00 - 20.02.2016 11:30","40888","43673"
"20.02.2016 11:30 - 20.02.2016 12:00","41071","44002"
"20.02.2016 12:00 - 20.02.2016 12:30","40884","44375"
"20.02.2016 12:30 - 20.02.2016 13:00","40658","44404"
"20.02.2016 13:00 - 20.02.2016 13:30","40249","44161"
"20.02.2016 13:30 - 20.02.2016 14:00","40007","43888"
"20.02.2016 14:00 - 20.02.2016 14:30","39779","43676"
"20.02.2016 14:30 - 20.02.2016 15:00","39499","43298"
"20.02.2016 15:00 - 20.02.2016 15:30","39517","43034"
"20.02.2016 15:30 - 20.02.2016 16:00","39829","42923"
"20.02.2016 16:00 - 20.02.2016 16:30","40626","43297"
"20.02.2016 16:30 - 20.02.2016 17:00","41951","44175"
"20.02.2016 17:00 - 20.02.2016 17:30","43842","46140"
"20.02.2016 17:30 - 20.02.2016 18:00","45404","47762"
"20.02.2016 18:00 - 20.02.2016 18:30","45399","48012"
"20.02.2016 18:30 - 20.02.2016 19:00","44258","47020"
"20.02.2016 19:00 - 20.02.2016 19:30","42649","45636"
"20.02.2016 19:30 - 20.02.2016 20:00","41118","43947"
"20.02.2016 20:00 - 20.02.2016 20:30","39522","42759"
"20.02.2016 20:30 - 20.02.2016 21:00","37986","41492"
"20.02.2016 21:00 - 20.02.2016 21:30","36632","40280"
"20.02.2016 21:30 - 20.02.2016 22:00","35170","39094"
"20.02.2016 22:00 - 20.02.2016 22:30","33930","37648"
"20.02.2016 22:30 - 20.02.2016 23:00","32669","36794"
"20.02.2016 23:00 - 20.02.2016 23:30","31076","34550"
"20.02.2016 23:30 - 21.02.2016 00:00","30449","33410"
"21.02.2016 00:00 - 21.02.2016 00:30","30099","33486"
"21.02.2016 00:30 - 21.02.2016 01:00","29935","32851"
"21.02.2016 01:00 - 21.02.2016 01:30","29161","32028"
"21.02.2016 01:30 - 21.02.2016 02:00","28198","31088"
"21.02.2016 02:00 - 21.02.2016 02:30","27710","30024"
"21.02.2016 02:30 - 21.02.2016 03:00","27308","29580"
"21.02.2016 03:00 - 21.02.2016 03:30","26357","28575"
"21.02.2016 03:30 - 21.02.2016 04:00","25501","27932"
"21.02.2016 04:00 - 21.02.2016 04:30","25119","27452"
"21.02.2016 04:30 - 21.02.2016 05:00","24936","27246"
"21.02.2016 05:00 - 21.02.2016 05:30","24997","27346"
"21.02.2016 05:30 - 21.02.2016 06:00","25556","27453"
"21.02.2016 06:00 - 21.02.2016 06:30","26373","28144"
"21.02.2016 06:30 - 21.02.2016 07:00","27007","28947"
"21.02.2016 07:00 - 21.02.2016 07:30","27507","30333"
"21.02.2016 07:30 - 21.02.2016 08:00","28518","N/A"
"21.02.2016 08:00 - 21.02.2016 08:30","30282","34186"
"21.02.2016 08:30 - 21.02.2016 09:00","32059","36040"
"21.02.2016 09:00 - 21.02.2016 09:30","33713","37822"
"21.02.2016 09:30 - 21.02.2016 10:00","35083","39189"
"21.02.2016 10:00 - 21.02.2016 10:30","36117","40472"
"21.02.2016 10:30 - 21.02.2016 11:00","36787","41111"
"21.02.2016 11:00 - 21.02.2016 11:30","37374","41546"
"21.02.2016 11:30 - 21.02.2016 12:00","37974","41979"
"21.02.2016 12:00 - 21.02.2016 12:30","38456","42570"
"21.02.2016 12:30 - 21.02.2016 13:00","38492","42767"
"21.02.2016 13:00 - 21.02.2016 13:30","38099","42565"
"21.02.2016 13:30 - 21.02.2016 14:00","37864","42182"
"21.02.2016 14:00 - 21.02.2016 14:30","37713","42014"
"21.02.2016 14:30 - 21.02.2016 15:00","37659","41864"
"21.02.2016 15:00 - 21.02.2016 15:30","37916","42079"
"21.02.2016 15:30 - 21.02.2016 16:00","38510","42484"
"21.02.2016 16:00 - 21.02.2016 16:30","39245","42980"
"21.02.2016 16:30 - 21.02.2016 17:00","40432","44092"
"21.02.2016 17:00 - 21.02.2016 17:30","42527","45712"
"21.02.2016 17:30 - 21.02.2016 18:00","44307","47397"
"21.02.2016 18:00 - 21.02.2016 18:30","44264","48075"
"21.02.2016 18:30 - 21.02.2016 19:00","43181","47183"
"21.02.2016 19:00 - 21.02.2016 19:30","41953","45745"
"21.02.2016 19:30 - 21.02.2016 20:00","40770","44472"
"21.02.2016 20:00 - 21.02.2016 20:30","39298","43351"
"21.02.2016 20:30 - 21.02.2016 21:00","37837","41800"
"21.02.2016 21:00 - 21.02.2016 21:30","36194","40759"
"21.02.2016 21:30 - 21.02.2016 22:00","34352","39018"
"21.02.2016 22:00 - 21.02.2016 22:30","32779","37416"
"21.02.2016 22:30 - 21.02.2016 23:00","30928","35706"
"21.02.2016 23:00 - 21.02.2016 23:30","29185","32906"
"21.02.2016 23:30 - 22.02.2016 00:00","28963","31313"
"22.02.2016 00:00 - 22.02.2016 00:30","29370","31361"
"22.02.2016 00:30 - 22.02.2016 01:00","29740","31879"
"22.02.2016 01:00 - 22.02.2016 01:30","29073","31582"
"22.02.2016 01:30 - 22.02.2016 02:00","28199","30912"
"22.02.2016 02:00 - 22.02.2016 02:30","27673","30018"
"22.02.2016 02:30 - 22.02.2016 03:00","27194","29909"
"22.02.2016 03:00 - 22.02.2016 03:30","26308","28943"
"22.02.2016 03:30 - 22.02.2016 04:00","26191","28427"
"22.02.2016 04:00 - 22.02.2016 04:30","26575","28258"
"22.02.2016 04:30 - 22.02.2016 05:00","27024","28477"
"22.02.2016 05:00 - 22.02.2016 05:30","28014","29980"
"22.02.2016 05:30 - 22.02.2016 06:00","30473","31863"
"22.02.2016 06:00 - 22.02.2016 06:30","34133","36776"
"22.02.2016 06:30 - 22.02.2016 07:00","37825","40165"
"22.02.2016 07:00 - 22.02.2016 07:30","40483","43761"
"22.02.2016 07:30 - 22.02.2016 08:00","41828","45402"
"22.02.2016 08:00 - 22.02.2016 08:30","42881","46586"
"22.02.2016 08:30 - 22.02.2016 09:00","43600","46885"
"22.02.2016 09:00 - 22.02.2016 09:30","44418","47786"
"22.02.2016 09:30 - 22.02.2016 10:00","44642","48011"
"22.02.2016 10:00 - 22.02.2016 10:30","44701","48231"
"22.02.2016 10:30 - 22.02.2016 11:00","44950","48232"
"22.02.2016 11:00 - 22.02.2016 11:30","45271","48163"
"22.02.2016 11:30 - 22.02.2016 12:00","45586","48181"
"22.02.2016 12:00 - 22.02.2016 12:30","45540","48236"
"22.02.2016 12:30 - 22.02.2016 13:00","45418","47916"
"22.02.2016 13:00 - 22.02.2016 13:30","45173","45964"
"22.02.2016 13:30 - 22.02.2016 14:00","45070","48277"
"22.02.2016 14:00 - 22.02.2016 14:30","44887","46762"
"22.02.2016 14:30 - 22.02.2016 15:00","44814","46520"
"22.02.2016 15:00 - 22.02.2016 15:30","45093","46391"
"22.02.2016 15:30 - 22.02.2016 16:00","45794","46925"
"22.02.2016 16:00 - 22.02.2016 16:30","46968","48125"
"22.02.2016 16:30 - 22.02.2016 17:00","48539","49232"
"22.02.2016 17:00 - 22.02.2016 17:30","50450","50441"
"22.02.2016 17:30 - 22.02.2016 18:00","51856","51785"
"22.02.2016 18:00 - 22.02.2016 18:30","51802","52988"
"22.02.2016 18:30 - 22.02.2016 19:00","50565","52427"
"22.02.2016 19:00 - 22.02.2016 19:30","48967","51474"
"22.02.2016 19:30 - 22.02.2016 20:00","47155","50173"
"22.02.2016 20:00 - 22.02.2016 20:30","45274","48873"
"22.02.2016 20:30 - 22.02.2016 21:00","43412","47187"
"22.02.2016 21:00 - 22.02.2016 21:30","41190","45144"
"22.02.2016 21:30 - 22.02.2016 22:00","38907","42942"
"22.02.2016 22:00 - 22.02.2016 22:30","36852","40823"
"22.02.2016 22:30 - 22.02.2016 23:00","34644","38836"
"22.02.2016 23:00 - 22.02.2016 23:30","32706","36182"
"22.02.2016 23:30 - 23.02.2016 00:00","32149","34567"
"23.02.2016 00:00 - 23.02.2016 00:30","32639","34555"
"23.02.2016 00:30 - 23.02.2016 01:00","32506","34981"
"23.02.2016 01:00 - 23.02.2016 01:30","31840","34646"
"23.02.2016 01:30 - 23.02.2016 02:00","31123","33758"
"23.02.2016 02:00 - 23.02.2016 02:30","30741","32958"
"23.02.2016 02:30 - 23.02.2016 03:00","30506","32855"
"23.02.2016 03:00 - 23.02.2016 03:30","30038","32407"
"23.02.2016 03:30 - 23.02.2016 04:00","29603","31678"
"23.02.2016 04:00 - 23.02.2016 04:30","29503","31259"
"23.02.2016 04:30 - 23.02.2016 05:00","30041","31516"
"23.02.2016 05:00 - 23.02.2016 05:30","31046","32500"
"23.02.2016 05:30 - 23.02.2016 06:00","33379","34619"
"23.02.2016 06:00 - 23.02.2016 06:30","36768","39241"
"23.02.2016 06:30 - 23.02.2016 07:00","40087","42596"
"23.02.2016 07:00 - 23.02.2016 07:30","42685","45912"
"23.02.2016 07:30 - 23.02.2016 08:00","43768","47230"
"23.02.2016 08:00 - 23.02.2016 08:30","44265","47865"
"23.02.2016 08:30 - 23.02.2016 09:00","44761","47687"
"23.02.2016 09:00 - 23.02.2016 09:30","45452","48127"
"23.02.2016 09:30 - 23.02.2016 10:00","45514","47729"
"23.02.2016 10:00 - 23.02.2016 10:30","45472","47452"
"23.02.2016 10:30 - 23.02.2016 11:00","45538","47231"
"23.02.2016 11:00 - 23.02.2016 11:30","45632","47118"
"23.02.2016 11:30 - 23.02.2016 12:00","46014","47344"
"23.02.2016 12:00 - 23.02.2016 12:30","46070","47666"
"23.02.2016 12:30 - 23.02.2016 13:00","46041","46206"
"23.02.2016 13:00 - 23.02.2016 13:30","45905","48631"
"23.02.2016 13:30 - 23.02.2016 14:00","45814","47305"
"23.02.2016 14:00 - 23.02.2016 14:30","45439","47160"
"23.02.2016 14:30 - 23.02.2016 15:00","45136","46928"
"23.02.2016 15:00 - 23.02.2016 15:30","45533","46633"
"23.02.2016 15:30 - 23.02.2016 16:00","46475","47154"
"23.02.2016 16:00 - 23.02.2016 16:30","47310","48046"
"23.02.2016 16:30 - 23.02.2016 17:00","48189","49239"
"23.02.2016 17:00 - 23.02.2016 17:30","49914","50348"
"23.02.2016 17:30 - 23.02.2016 18:00","51874","51628"
"23.02.2016 18:00 - 23.02.2016 18:30","52354","53265"
"23.02.2016 18:30 - 23.02.2016 19:00","51329","52982"
"23.02.2016 19:00 - 23.02.2016 19:30","49772","52354"
"23.02.2016 19:30 - 23.02.2016 20:00","48069","51433"
"23.02.2016 20:00 - 23.02.2016 20:30","46220","50038"
"23.02.2016 20:30 - 23.02.2016 21:00","44191","48282"
"23.02.2016 21:00 - 23.02.2016 21:30","42118","46184"
"23.02.2016 21:30 - 23.02.2016 22:00","39907","44085"
"23.02.2016 22:00 - 23.02.2016 22:30","37711","42054"
"23.02.2016 22:30 - 23.02.2016 23:00","35477","39981"
"23.02.2016 23:00 - 23.02.2016 23:30","33565","37742"
"23.02.2016 23:30 - 24.02.2016 00:00","32555","36477"
"24.02.2016 00:00 - 24.02.2016 00:30","32877","36464"
"24.02.2016 00:30 - 24.02.2016 01:00","33003","36215"
"24.02.2016 01:00 - 24.02.2016 01:30","32574","35834"
"24.02.2016 01:30 - 24.02.2016 02:00","32007","34496"
"24.02.2016 02:00 - 24.02.2016 02:30","31850","33986"
"24.02.2016 02:30 - 24.02.2016 03:00","31829","33932"
"24.02.2016 03:00 - 24.02.2016 03:30","31587","33406"
"24.02.2016 03:30 - 24.02.2016 04:00","31351","32651"
"24.02.2016 04:00 - 24.02.2016 04:30","31295","32388"
"24.02.2016 04:30 - 24.02.2016 05:00","31592","32568"
"24.02.2016 05:00 - 24.02.2016 05:30","32496","33451"
"24.02.2016 05:30 - 24.02.2016 06:00","34833","35509"
"24.02.2016 06:00 - 24.02.2016 06:30","38426","40297"
"24.02.2016 06:30 - 24.02.2016 07:00","42324","43774"
"24.02.2016 07:00 - 24.02.2016 07:30","44960","47365"
"24.02.2016 07:30 - 24.02.2016 08:00","45641","48677"
"24.02.2016 08:00 - 24.02.2016 08:30","45913","49332"
"24.02.2016 08:30 - 24.02.2016 09:00","46559","49261"
"24.02.2016 09:00 - 24.02.2016 09:30","47319","49976"
"24.02.2016 09:30 - 24.02.2016 10:00","47238","49701"
"24.02.2016 10:00 - 24.02.2016 10:30","47465","49350"
"24.02.2016 10:30 - 24.02.2016 11:00","47493","49154"
"24.02.2016 11:00 - 24.02.2016 11:30","47043","48961"
"24.02.2016 11:30 - 24.02.2016 12:00","47001","48773"
"24.02.2016 12:00 - 24.02.2016 12:30","46817","48669"
"24.02.2016 12:30 - 24.02.2016 13:00","46570","48398"
"24.02.2016 13:00 - 24.02.2016 13:30","46439","48225"
"24.02.2016 13:30 - 24.02.2016 14:00","46312","48014"
"24.02.2016 14:00 - 24.02.2016 14:30","45904","47937"
"24.02.2016 14:30 - 24.02.2016 15:00","45689","47747"
"24.02.2016 15:00 - 24.02.2016 15:30","46085","47607"
"24.02.2016 15:30 - 24.02.2016 16:00","47181","48341"
"24.02.2016 16:00 - 24.02.2016 16:30","48351","49262"
"24.02.2016 16:30 - 24.02.2016 17:00","50016","50551"
"24.02.2016 17:00 - 24.02.2016 17:30","51823","51686"
"24.02.2016 17:30 - 24.02.2016 18:00","52726","52572"
"24.02.2016 18:00 - 24.02.2016 18:30","52572","53661"
"24.02.2016 18:30 - 24.02.2016 19:00","51965","53307"
"24.02.2016 19:00 - 24.02.2016 19:30","51135","52675"
"24.02.2016 19:30 - 24.02.2016 20:00","49352","52190"
"24.02.2016 20:00 - 24.02.2016 20:30","47329","51021"
"24.02.2016 20:30 - 24.02.2016 21:00","45385","48961"
"24.02.2016 21:00 - 24.02.2016 21:30","43117","46989"
"24.02.2016 21:30 - 24.02.2016 22:00","40702","45042"
"24.02.2016 22:00 - 24.02.2016 22:30","38550","42747"
"24.02.2016 22:30 - 24.02.2016 23:00","36332","40839"
"24.02.2016 23:00 - 24.02.2016 23:30","34464","38592"
"24.02.2016 23:30 - 25.02.2016 00:00","33514","36735"
"25.02.2016 00:00 - 25.02.2016 00:30","33808","36696"
"25.02.2016 00:30 - 25.02.2016 01:00","33985","36594"
"25.02.2016 01:00 - 25.02.2016 01:30","33471","35937"
"25.02.2016 01:30 - 25.02.2016 02:00","32840","35023"
"25.02.2016 02:00 - 25.02.2016 02:30","32635","34411"
"25.02.2016 02:30 - 25.02.2016 03:00","32515","34489"
"25.02.2016 03:00 - 25.02.2016 03:30","32122","33893"
"25.02.2016 03:30 - 25.02.2016 04:00","31746","33140"
"25.02.2016 04:00 - 25.02.2016 04:30","31614","32798"
"25.02.2016 04:30 - 25.02.2016 05:00","31909","32997"
"25.02.2016 05:00 - 25.02.2016 05:30","32804","33961"
"25.02.2016 05:30 - 25.02.2016 06:00","35137","35476"
"25.02.2016 06:00 - 25.02.2016 06:30","38734","39936"
"25.02.2016 06:30 - 25.02.2016 07:00","42662","43770"
"25.02.2016 07:00 - 25.02.2016 07:30","45292","47258"
"25.02.2016 07:30 - 25.02.2016 08:00","45976","48605"
"25.02.2016 08:00 - 25.02.2016 08:30","46185","49414"
"25.02.2016 08:30 - 25.02.2016 09:00","46853","49326"
"25.02.2016 09:00 - 25.02.2016 09:30","47692","49466"
"25.02.2016 09:30 - 25.02.2016 10:00","47616","49334"
"25.02.2016 10:00 - 25.02.2016 10:30","47875","49005"
"25.02.2016 10:30 - 25.02.2016 11:00","47924","48741"
"25.02.2016 11:00 - 25.02.2016 11:30","47504","48909"
"25.02.2016 11:30 - 25.02.2016 12:00","47492","49320"
"25.02.2016 12:00 - 25.02.2016 12:30","47339","49928"
"25.02.2016 12:30 - 25.02.2016 13:00","47128","49688"
"25.02.2016 13:00 - 25.02.2016 13:30","47035","49536"
"25.02.2016 13:30 - 25.02.2016 14:00","46912","49488"
"25.02.2016 14:00 - 25.02.2016 14:30","46537","49640"
"25.02.2016 14:30 - 25.02.2016 15:00","46313","49251"
"25.02.2016 15:00 - 25.02.2016 15:30","46682","49087"
"25.02.2016 15:30 - 25.02.2016 16:00","47642","49746"
"25.02.2016 16:00 - 25.02.2016 16:30","48717","50640"
"25.02.2016 16:30 - 25.02.2016 17:00","50305","51673"
"25.02.2016 17:00 - 25.02.2016 17:30","52014","52862"
"25.02.2016 17:30 - 25.02.2016 18:00","52836","53842"
"25.02.2016 18:00 - 25.02.2016 18:30","52694","54045"
"25.02.2016 18:30 - 25.02.2016 19:00","52255","53468"
"25.02.2016 19:00 - 25.02.2016 19:30","51550","52935"
"25.02.2016 19:30 - 25.02.2016 20:00","49874","52136"
"25.02.2016 20:00 - 25.02.2016 20:30","47955","52152"
"25.02.2016 20:30 - 25.02.2016 21:00","46051","49430"
"25.02.2016 21:00 - 25.02.2016 21:30","43758","49439"
"25.02.2016 21:30 - 25.02.2016 22:00","41317","47377"
"25.02.2016 22:00 - 25.02.2016 22:30","39143","42777"
"25.02.2016 22:30 - 25.02.2016 23:00","36903","42777"
"25.02.2016 23:00 - 25.02.2016 23:30","35014","38689"
"25.02.2016 23:30 - 26.02.2016 00:00","34088","36927"
"26.02.2016 00:00 - 26.02.2016 00:30","33771","36927"
"26.02.2016 00:30 - 26.02.2016 01:00","33794","37069"
"26.02.2016 01:00 - 26.02.2016 01:30","33380","36955"
"26.02.2016 01:30 - 26.02.2016 02:00","32816","36934"
"26.02.2016 02:00 - 26.02.2016 02:30","32802","34877"
"26.02.2016 02:30 - 26.02.2016 03:00","32744","34615"
"26.02.2016 03:00 - 26.02.2016 03:30","32208","34055"
"26.02.2016 03:30 - 26.02.2016 04:00","31623","33300"
"26.02.2016 04:00 - 26.02.2016 04:30","31375","32818"
"26.02.2016 04:30 - 26.02.2016 05:00","31715","32703"
"26.02.2016 05:00 - 26.02.2016 05:30","32591","33538"
"26.02.2016 05:30 - 26.02.2016 06:00","34713","35031"
"26.02.2016 06:00 - 26.02.2016 06:30","38105","39588"
"26.02.2016 06:30 - 26.02.2016 07:00","41899","43299"
"26.02.2016 07:00 - 26.02.2016 07:30","44461","46916"
"26.02.2016 07:30 - 26.02.2016 08:00","45373","48263"
"26.02.2016 08:00 - 26.02.2016 08:30","45954","49379"
"26.02.2016 08:30 - 26.02.2016 09:00","46403","49602"
"26.02.2016 09:00 - 26.02.2016 09:30","46822","50132"
"26.02.2016 09:30 - 26.02.2016 10:00","46833","50498"
"26.02.2016 10:00 - 26.02.2016 10:30","46899","50096"
"26.02.2016 10:30 - 26.02.2016 11:00","46873","50331"
"26.02.2016 11:00 - 26.02.2016 11:30","46821","50302"
"26.02.2016 11:30 - 26.02.2016 12:00","46863","50228"
"26.02.2016 12:00 - 26.02.2016 12:30","46567","50345"
"26.02.2016 12:30 - 26.02.2016 13:00","46159","49887"
"26.02.2016 13:00 - 26.02.2016 13:30","45632","49385"
"26.02.2016 13:30 - 26.02.2016 14:00","45403","49029"
"26.02.2016 14:00 - 26.02.2016 14:30","45219","48736"
"26.02.2016 14:30 - 26.02.2016 15:00","44644","48258"
"26.02.2016 15:00 - 26.02.2016 15:30","44555","47953"
"26.02.2016 15:30 - 26.02.2016 16:00","45385","48232"
"26.02.2016 16:00 - 26.02.2016 16:30","46498","48849"
"26.02.2016 16:30 - 26.02.2016 17:00","48245","49980"
